Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
34.66.112.243-10.0.0.237-443-63051-6,34.66.112.243,443,10.0.0.237,63051,6,30/03/2025 07:13:12 p.m.,0,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,40,0,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,488,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63054-443-6,10.0.0.237,63054,44.210.248.109,443,6,30/03/2025 07:13:14 p.m.,364646,7,9,1877.0,4957.0,1278.0,0.0,268.1428571428571,483.73423439302854,2920.0,0.0,550.7777777777778,1007.2158132418516,18741.46432430357,43.87817225473473,24309.733333333334,36870.14382642075,93958.0,0.0,270688.0,45114.666666666664,37304.685907626495,80942.0,1558.0,288907.0,36113.375,49550.072751676445,109341.0,0.0,0,0,0,0,152,192,19.196700361446442,24.681471893288283,0.0,2920.0,401.99999999999994,790.8106600191982,625381.4999999999,1,2,0,6,15,0,0,0,1.0,427.125,268.14285714285717,550.7777777777778,0,0,0,0,8,26837,0,117,0,309,65535,180,3,20,0,0,0,0,1.743387194985252E15,88144.23523565446,1.74338719516528E15,1.743387194801053E15,No Label
10.0.0.237-44.210.248.109-63052-443-6,10.0.0.237,63052,44.210.248.109,443,6,30/03/2025 07:13:14 p.m.,369753,7,9,1870.0,4957.0,1278.0,0.0,267.1428571428571,484.19019285518664,2920.0,0.0,550.7777777777778,1007.2158132418516,18463.677103363596,43.272130314020444,24650.2,37405.52245935275,95224.0,0.0,274529.0,45754.833333333336,37817.52532578866,79544.0,1322.0,293388.0,36673.5,50998.83975430926,114387.0,0.0,0,0,0,0,152,192,18.931557012383944,24.340573301636496,0.0,2920.0,401.5882352941176,790.9894957285724,625664.3823529412,1,2,0,6,15,0,0,0,1.0,426.6875,267.14285714285717,550.7777777777778,0,0,0,0,8,26449,0,116,0,309,65535,180,3,20,0,0,0,0,1.7433871949886285E15,89261.53799552072,1.743387195169761E15,1.743387194800352E15,No Label
10.0.0.237-44.210.248.109-63053-443-6,10.0.0.237,63053,44.210.248.109,443,6,30/03/2025 07:13:14 p.m.,383575,7,8,1929.0,14540.0,1385.0,0.0,275.57142857142856,525.1453313584908,8760.0,0.0,1817.5000000000002,3185.034738541212,42935.54063742423,39.105781137978234,27398.214285714286,40201.612535929584,109277.0,0.0,274298.0,45716.333333333336,38290.517550258664,80708.0,763.0,303014.0,43287.71428571428,54145.358018068015,109898.0,0.0,0,0,0,0,152,172,18.249364531056507,20.856416606921723,0.0,8760.0,1029.3125,2347.6522944919534,5511471.295833333,1,2,0,6,14,0,0,0,1.0,1097.9333333333334,275.57142857142856,1817.5,0,0,0,0,8,60687,0,128,0,969,65535,180,3,20,0,0,0,0,1.7433871949905258E15,95314.85455962812,1.743387195183814E15,1.743387194800575E15,No Label
10.0.0.237-44.210.248.109-63054-443-6,10.0.0.237,63054,44.210.248.109,443,6,30/03/2025 07:13:15 p.m.,29922,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,802.0854220974534,100.26067776218167,14961.0,18422.96007703431,27988.0,1934.0,29922.0,14961.0,18422.96007703431,27988.0,1934.0,0,0,0,0,0,0,0,0,0,60,0,100.26067776218167,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,253,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63052-443-6,10.0.0.237,63052,44.210.248.109,443,6,30/03/2025 07:13:15 p.m.,29146,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,823.440609346051,102.93007616825638,14573.0,18022.73763888272,27317.0,1829.0,29146.0,14573.0,18022.73763888272,27317.0,1829.0,0,0,0,0,0,0,0,0,0,60,0,102.93007616825638,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,253,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63053-443-6,10.0.0.237,63053,44.210.248.109,443,6,30/03/2025 07:13:15 p.m.,15172,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,1581.8613234906406,197.73266543633008,7586.0,9759.487793936729,14487.0,685.0,15172.0,7586.0,9759.487793936729,14487.0,685.0,0,0,0,0,0,0,0,0,0,60,0,197.73266543633008,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,255,0,1,20,0,0,0,0,0,0,0,0,No Label
129.0.0.0-134.221.107.135-0-0-0,129.0.0.0,0,134.221.107.135,0,0,30/03/2025 07:11:08 p.m.,102511130,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.7121177963797688,1423765.6944444443,7499882.484764172,5.4552397E7,22.0,1.0251113E8,1423765.6944444443,7499882.484764172,5.4552397E7,22.0,0,0,0,0,0,0,0,0,0,0,0,0.7121177963797688,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.743387096837181E15,3.1978720728754796E7,1.743387171071686E15,1.743387068816946E15,No Label
10.0.0.237-104.208.16.90-63056-443-6,10.0.0.237,63056,104.208.16.90,443,6,30/03/2025 07:13:18 p.m.,375016,6,7,954.0,5197.0,517.0,0.0,159.0,247.61744688127288,4380.0,0.0,742.4285714285714,1611.650588386831,16401.966849414424,34.665187618661605,31251.333333333332,39529.18018912412,93720.0,0.0,374794.0,74958.8,47067.37131708122,125304.0,594.0,311877.0,51979.5,43202.057250783786,94441.0,0.0,0,0,0,0,132,152,15.999317362459202,18.6658702562024,0.0,4380.0,439.35714285714283,1150.2066441191446,1322975.3241758244,1,2,0,6,12,0,0,0,1.0,473.15384615384613,159.0,742.4285714285714,0,0,0,0,7,19768,0,73,0,399,65535,16382,2,20,0,0,0,0,1.7433871987431818E15,121017.19365426918,1.743387198928759E15,1.743387198554092E15,No Label
10.0.0.237-104.208.16.90-63056-443-6,10.0.0.237,63056,104.208.16.90,443,6,30/03/2025 07:13:18 p.m.,7067,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,3396.066223291354,424.50827791141927,3533.5,4545.989496248314,6748.0,319.0,7067.0,3533.5,4545.989496248314,6748.0,319.0,0,0,0,0,0,0,0,0,0,60,0,424.50827791141927,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,253,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63057-443-6,10.0.0.237,63057,44.210.248.109,443,6,30/03/2025 07:13:21 p.m.,335013,4,7,544.0,799.0,517.0,0.0,136.0,254.31869770034606,395.0,0.0,114.14285714285714,156.78587156950567,4008.7996585207143,32.834546719082546,33501.299999999996,43204.276370259664,86985.0,0.0,248643.0,82881.0,80352.19889337193,161019.0,484.0,248028.0,41338.0,45459.420361460834,86485.0,0.0,0,0,0,0,92,152,11.93983517057547,20.894711548507072,0.0,517.0,111.91666666666667,180.00124157820957,32400.446969696965,1,2,0,5,10,0,0,0,1.0,122.0909090909091,136.0,114.14285714285714,0,0,0,0,5,5428,0,49,0,72,65535,121,2,20,0,0,0,0,1.7433872013136992E15,108231.36382028372,1.743387201479457E15,1.743387201144714E15,No Label
10.0.0.237-44.210.248.109-63057-443-6,10.0.0.237,63057,44.210.248.109,443,6,30/03/2025 07:13:21 p.m.,1943,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,12352.032938754503,1544.0041173443128,971.5,24.748737341529164,989.0,954.0,1943.0,971.5,24.748737341529164,989.0,954.0,0,0,0,0,0,0,0,0,0,60,0,1544.0041173443128,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63058-443-6,10.0.0.237,63058,44.210.248.109,443,6,30/03/2025 07:13:21 p.m.,340467,5,7,2001.0,801.0,1457.0,0.0,400.2,630.4892544683058,397.0,0.0,114.42857142857143,157.38366830017355,8229.872498656257,35.24570663236084,30951.54545454546,43167.48639975146,100565.0,0.0,239902.0,59975.5,40053.08181650945,85650.0,454.0,268159.0,44693.16666666667,49371.20537891157,100701.0,0.0,0,0,0,0,112,152,14.685711096817018,20.559995535543827,0.0,1457.0,215.53846153846158,411.0153313005521,168933.6025641026,1,2,0,6,11,0,0,0,1.0,233.5,400.2,114.42857142857143,0,0,0,0,6,10475,0,166,0,66,65535,180,3,20,0,0,0,0,1.7433872016556708E15,103670.65679056951,1.743387201837419E15,1.743387201497323E15,No Label
10.0.0.237-44.210.248.109-63058-443-6,10.0.0.237,63058,44.210.248.109,443,6,30/03/2025 07:13:21 p.m.,2275,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,10549.450549450548,1318.6813186813185,1137.5,36.062445840513924,1163.0,1112.0,2275.0,1137.5,36.062445840513924,1163.0,1112.0,0,0,0,0,0,0,0,0,0,60,0,1318.6813186813185,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63059-443-6,10.0.0.237,63059,44.210.248.109,443,6,30/03/2025 07:13:22 p.m.,308438,5,8,2089.0,811.0,1456.0,0.0,417.8,618.0406135522164,407.0,0.0,101.375,154.04075295657503,9402.213735013196,42.147854674197085,25703.166666666668,37920.43937900733,87313.0,0.0,221125.0,55281.25,36733.41014548836,79956.0,715.0,228690.0,32670.0,41162.29244101937,87493.0,0.0,0,0,0,0,112,172,16.21071333622965,25.937141337967436,0.0,1456.0,207.14285714285714,396.93844846289693,157560.13186813187,1,2,0,6,12,0,0,0,1.0,223.07692307692307,417.8,101.375,0,0,0,0,6,12732,0,160,0,62,65535,180,3,20,0,0,0,0,1.7433872023704222E15,86352.92581879432,1.743387202526324E15,1.743387202218274E15,No Label
10.0.0.237-44.210.248.109-63059-443-6,10.0.0.237,63059,44.210.248.109,443,6,30/03/2025 07:13:22 p.m.,2241,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,10709.5046854083,1338.6880856760374,1120.5,426.38538905548813,1422.0,819.0,2241.0,1120.5,426.38538905548813,1422.0,819.0,0,0,0,0,0,0,0,0,0,60,0,1338.6880856760374,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63060-443-6,10.0.0.237,63060,44.210.248.109,443,6,30/03/2025 07:13:22 p.m.,324433,4,8,544.0,799.0,517.0,0.0,136.0,254.31869770034606,395.0,0.0,99.875,150.66086561735742,4139.529579296804,36.98760606966615,29493.90909090909,40910.29113182781,88345.0,0.0,236088.0,78696.0,77823.25784108501,156045.0,407.0,244919.0,34988.42857142857,43784.26458541601,88394.0,0.0,0,0,0,0,92,172,12.32920202322205,24.6584040464441,0.0,517.0,103.30769230769229,175.11110026465323,30663.89743589744,1,2,0,5,11,0,0,0,2.0,111.91666666666667,136.0,99.875,0,0,0,0,5,5495,0,45,0,66,65535,180,2,20,0,0,0,0,1.743387202726108E15,98099.04567130122,1.74338720289233E15,1.743387202568068E15,No Label
10.0.0.237-44.210.248.109-63060-443-6,10.0.0.237,63060,44.210.248.109,443,6,30/03/2025 07:13:22 p.m.,1565,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,15335.463258785943,1916.932907348243,782.5,14.849242404917497,793.0,772.0,1565.0,782.5,14.849242404917497,793.0,772.0,0,0,0,0,0,0,0,0,0,60,0,1916.932907348243,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63061-443-6,10.0.0.237,63061,44.210.248.109,443,6,30/03/2025 07:13:22 p.m.,332688,4,7,544.0,799.0,517.0,0.0,136.0,254.31869770034606,395.0,0.0,114.14285714285714,156.78587156950567,4036.815274371183,33.06401192709085,33268.8,41980.07373028304,88249.0,0.0,244439.0,81479.66666666666,77013.50095491915,158849.0,4827.0,252042.0,42007.0,46216.80142978309,88391.0,0.0,0,0,0,0,92,152,12.023277064396673,21.040734862694176,0.0,517.0,111.91666666666667,180.00124157820957,32400.446969696965,1,2,0,5,10,0,0,0,1.0,122.0909090909091,136.0,114.14285714285714,0,0,0,0,5,5435,0,49,0,72,65535,180,2,20,0,0,0,0,1.743387202811249E15,107236.65004073504,1.743387202978312E15,1.743387202645883E15,No Label
10.0.0.237-44.210.248.109-63061-443-6,10.0.0.237,63061,44.210.248.109,443,6,30/03/2025 07:13:22 p.m.,1868,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,12847.96573875803,1605.9957173447538,934.0,2.8284271247461903,936.0,932.0,1868.0,934.0,2.8284271247461903,936.0,932.0,0,0,0,0,0,0,0,0,0,60,0,1605.9957173447538,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63062-443-6,10.0.0.237,63062,44.210.248.109,443,6,30/03/2025 07:13:22 p.m.,338412,5,11,544.0,10382.0,517.0,0.0,108.8,228.49004354675938,5840.0,0.0,943.8181818181819,1854.709401398603,32286.089145774975,47.27964729383119,22560.799999999996,31218.106237063315,82565.0,0.0,328912.0,82228.0,66230.21296961079,160851.0,474.0,266766.0,26676.600000000002,31866.433664420136,82565.0,0.0,0,0,0,0,112,232,14.774889779322246,32.504757514508945,0.0,5840.0,642.7058823529412,1529.7876390493666,2340250.220588235,1,2,0,5,15,0,0,0,2.0,682.875,108.8,943.8181818181819,0,0,0,0,7,41049,0,34,0,648,65535,180,2,20,0,0,0,0,1.7433872029162915E15,104020.6777096663,1.743387203059497E15,1.743387202721535E15,No Label
10.0.0.237-44.210.248.109-63062-443-6,10.0.0.237,63062,44.210.248.109,443,6,30/03/2025 07:13:23 p.m.,1503,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,15968.063872255489,1996.007984031936,751.5,610.2331521639906,1183.0,320.0,1503.0,751.5,610.2331521639906,1183.0,320.0,0,0,0,0,0,0,0,0,0,60,0,1996.007984031936,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,255,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63063-443-6,10.0.0.237,63063,44.210.248.109,443,6,30/03/2025 07:13:22 p.m.,343474,5,8,2001.0,801.0,1457.0,0.0,400.2,630.4892544683058,397.0,0.0,100.12499999999999,151.2211601784429,8157.822717294468,37.848570779738786,28622.833333333336,41974.985156385555,95495.0,0.0,247979.0,61994.75,41063.008416943834,86897.0,640.0,256737.0,36676.71428571428,46067.21315177887,95677.0,0.0,0,0,0,0,112,172,14.55714260759184,23.291428172146947,0.0,1457.0,200.14285714285714,399.0702381098532,159257.05494505493,1,2,0,6,12,0,0,0,1.0,215.53846153846155,400.2,100.125,0,0,0,0,6,10948,0,153,0,61,65535,180,3,20,0,0,0,0,1.7433872030826075E15,96832.86295629805,1.743387203258876E15,1.743387202915744E15,No Label
10.0.0.237-44.210.248.109-63063-443-6,10.0.0.237,63063,44.210.248.109,443,6,30/03/2025 07:13:23 p.m.,1984,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,12096.774193548386,1512.0967741935483,992.0,155.56349186104046,1102.0,882.0,1984.0,992.0,155.56349186104046,1102.0,882.0,0,0,0,0,0,0,0,0,0,60,0,1512.0967741935483,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63064-443-6,10.0.0.237,63064,44.210.248.109,443,6,30/03/2025 07:13:22 p.m.,322020,5,8,2001.0,801.0,1457.0,0.0,400.2,630.4892544683058,397.0,0.0,100.12499999999999,151.2211601784429,8701.322899198809,40.37016334389169,26835.0,38634.75956606011,80202.0,0.0,241925.0,60481.25,39848.685560714126,83732.0,856.0,241818.0,34545.42857142857,42018.99584258348,80560.0,0.0,0,0,0,0,112,172,15.526985901496802,24.843177442394886,0.0,1457.0,200.14285714285714,399.0702381098532,159257.05494505493,1,2,0,6,12,0,0,0,1.0,215.53846153846155,400.2,100.125,0,0,0,0,6,11640,0,153,0,61,65535,121,3,20,0,0,0,0,1.7433872031609248E15,92754.76015128774,1.74338720332098E15,1.743387202999363E15,No Label
10.0.0.237-44.210.248.109-63064-443-6,10.0.0.237,63064,44.210.248.109,443,6,30/03/2025 07:13:23 p.m.,2313,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,10376.134889753566,1297.0168612191958,1156.5,119.50104602052653,1241.0,1072.0,2313.0,1156.5,119.50104602052653,1241.0,1072.0,0,0,0,0,0,0,0,0,0,60,0,1297.0168612191958,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
129.0.0.0-134.221.107.138-0-0-0,129.0.0.0,0,134.221.107.138,0,0,30/03/2025 07:10:43 p.m.,116314058,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.8683387179217837,1163140.5799999996,5617130.622825322,4.1261034E7,41.0,1.16314058E8,1163140.5799999996,5617130.622825322,4.1261034E7,41.0,0,0,0,0,0,0,0,0,0,0,0,0.8683387179217837,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7433870984076098E15,3.165378778880759E7,1.743387159856112E15,1.743387043570261E15,No Label
10.0.0.237-44.210.248.109-63065-443-6,10.0.0.237,63065,44.210.248.109,443,6,30/03/2025 07:13:25 p.m.,324232,4,9,612.0,799.0,517.0,0.0,153.0,246.76439505460806,395.0,0.0,88.77777777777777,144.80916560924052,4351.82215203928,40.094746971304495,27019.333333333332,35012.23734725626,88453.0,0.0,238027.0,79342.33333333334,81193.57386107187,162886.0,723.0,250009.0,31251.125,36060.51554752887,89371.0,0.0,0,0,0,0,92,192,12.336845221939845,27.757901749364652,0.0,517.0,100.78571428571428,169.34179300203144,28676.64285714286,1,2,0,5,12,0,0,0,2.0,108.53846153846153,153.0,88.77777777777777,0,0,0,0,5,5664,0,47,0,61,65535,180,2,20,0,0,0,0,1.743387206136354E15,103234.46072192368,1.743387206263598E15,1.743387205955925E15,No Label
10.0.0.237-44.210.248.109-63065-443-6,10.0.0.237,63065,44.210.248.109,443,6,30/03/2025 07:13:26 p.m.,2532,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,9478.67298578199,1184.8341232227488,1266.0,230.5168106668145,1429.0,1103.0,2532.0,1266.0,230.5168106668145,1429.0,1103.0,0,0,0,0,0,0,0,0,0,60,0,1184.8341232227488,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
129.0.0.0-134.221.107.140-0-0-0,129.0.0.0,0,134.221.107.140,0,0,30/03/2025 07:11:07 p.m.,116558213,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6262964927233399,1618864.0694444445,7431010.315248157,4.0580038E7,21.0,1.16558213E8,1618864.0694444445,7431010.315248157,4.0580038E7,21.0,0,0,0,0,0,0,0,0,0,0,0,0.6262964927233399,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7433870730318342E15,1.6668185943722825E7,1.743387154657371E15,1.743387067065717E15,No Label
129.0.0.0-134.221.107.141-0-0-0,129.0.0.0,0,134.221.107.141,0,0,30/03/2025 07:11:07 p.m.,48276312,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.7135461383214197,371356.24615384615,3064987.453830291,3.3256527E7,37.0,4.8276312E7,371356.24615384615,3064987.453830291,3.3256527E7,37.0,0,0,0,0,0,0,0,0,0,0,0,2.7135461383214197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7433870737699282E15,1.3935552921540966E7,1.743387115421786E15,1.743387067158553E15,No Label
10.0.0.237-44.210.248.109-63066-443-6,10.0.0.237,63066,44.210.248.109,443,6,30/03/2025 07:13:35 p.m.,316677,4,9,544.0,1466.0,517.0,0.0,136.0,254.31869770034606,1062.0,0.0,162.88888888888889,348.51737562295386,6347.161303157476,41.051292010471236,26389.75,34896.144765249825,83976.0,0.0,234477.0,78159.0,82190.28757097763,164133.0,364.0,246803.0,30850.375,36541.73229898542,83976.0,0.0,0,0,0,0,92,192,12.631166772452689,28.42012523801855,0.0,1062.0,143.57142857142856,302.5468086570596,91534.57142857143,1,2,0,5,12,0,0,0,2.0,154.6153846153846,136.0,162.88888888888889,0,0,0,0,5,8159,0,41,0,112,65535,180,2,20,0,0,0,0,1.7433872157798572E15,101156.65384119915,1.743387215885933E15,1.743387215605873E15,No Label
10.0.0.237-44.210.248.109-63066-443-6,10.0.0.237,63066,44.210.248.109,443,6,30/03/2025 07:13:35 p.m.,780,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,30769.23076923077,3846.153846153846,390.0,168.2914139223983,509.0,271.0,780.0,390.0,168.2914139223983,509.0,271.0,0,0,0,0,0,0,0,0,0,60,0,3846.153846153846,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,255,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-44.210.248.109-63067-443-6,10.0.0.237,63067,44.210.248.109,443,6,30/03/2025 07:13:35 p.m.,328119,4,7,544.0,815.0,517.0,0.0,136.0,254.31869770034606,411.0,0.0,116.42857142857142,161.60533937430938,4141.790021303247,33.52442254182172,32811.9,42212.70074133824,86547.0,0.0,241572.0,80524.0,80903.11161506707,162357.0,584.0,249650.0,41608.333333333336,45619.59142590677,86701.0,0.0,0,0,0,0,92,152,12.190699106116988,21.33372343570473,0.0,517.0,113.25,182.33292476825312,33245.295454545456,1,2,0,5,10,0,0,0,1.0,123.54545454545455,136.0,116.42857142857143,0,0,0,0,5,5459,0,49,0,74,65535,122,2,20,0,0,0,0,1.7433872157672742E15,106980.11995291291,1.743387215934165E15,1.743387215606362E15,No Label
10.0.0.237-44.210.248.109-63067-443-6,10.0.0.237,63067,44.210.248.109,443,6,30/03/2025 07:13:35 p.m.,1025,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,23414.63414634146,2926.8292682926826,512.5,28.991378028648448,533.0,492.0,1025.0,512.5,28.991378028648448,533.0,492.0,0,0,0,0,0,0,0,0,0,60,0,2926.8292682926826,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
129.0.0.0-134.221.107.143-0-0-0,129.0.0.0,0,134.221.107.143,0,0,30/03/2025 07:11:07 p.m.,93249101,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.7506774783812662,1351436.2463768118,5180670.898057791,3.8076454E7,49.0,9.3249101E7,1351436.2463768118,5180670.898057791,3.8076454E7,49.0,0,0,0,0,0,0,0,0,0,0,0,0.7506774783812662,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.743387095163038E15,2.4178262153490897E7,1.743387160005864E15,1.743387067208093E15,No Label
129.0.0.0-134.221.107.130-0-0-0,129.0.0.0,0,134.221.107.130,0,0,30/03/2025 07:11:07 p.m.,61583752,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.8281405134263337,1231675.04,4877319.152326977,2.9918415E7,33.0,6.1583752E7,1231675.04,4877319.152326977,2.9918415E7,33.0,0,0,0,0,0,0,0,0,0,0,0,0.8281405134263337,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.743387092849781E15,1.7127578039767817E7,1.743387129158379E15,1.74338706757482E15,No Label
